SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_TDAP,PCT_EXEMPT_TDAP,PCT_COMPLIANCE_TDAP,PCT_IMMUNE_MVMVC,PCT_EXEMPT_MVMVC,PCT_COMPLIANCE_MVMVC,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Roadrunner Elementary School,n/a,7702 N 39th Ave,Phoenix,Maricopa,85051,n, ,95,99,1.1,100,95,3.2,100,95,3.2,100,99,1.1,100,99,1.1,100,98,2.1,100,100,0,100,3.2,0,0
Roadrunner Elementary School,n/a,16651 W Calle Carmela,Marana,Pima,85653,n,rn,63,100,0,100,94,0,94,94,4.8,98,100,0,100,100,0,100,100,0,100,100,0,100,0,6.3,0
Robert And Danell Tarwater Elementary School,n/a,2300 S Gardner Dr,Chandler ,Maricopa,85286-,n, ,130,96,3.8,100,92,7.7,100,92,7.7,100,96,3.1,99,96,3.8,100,96,3.8,100,96,3.8,100,7.7,.8,.8
Robins Elementary School,n/a,3939 N Magnetite Ln,Tucson,Pima,85745,n, ,66,98,1.5,100,98,1.5,100,97,3,100,98,1.5,100,98,1.5,100,98,1.5,100,98,1.5,100,3,0,0
Robson Elementary School,n/a,2122 E Pueblo Ave,Mesa,Maricopa,85204,y,rn,97,99,1,100,96,2.1,100,96,2.1,100,98,2.1,100,98,2.1,100,99,1,100,99,1,100,2.1,0,1
Rogers Ranch School,n/a,6735 S 47th Ave,Laveen,Maricopa,85339-,n, ,96,96,3.1,99,93,3.1,96,93,3.1,96,96,3.1,99,97,3.1,100,97,3.1,100,97,3.1,100,3.1,0,3.1
Ron Watson Middle School,n/a,9851 E 28th St,Yuma,Yuma,85365-,y,rn,143,99,1.4,100,96,2.1,100,96,2.1,100,99,1.4,100,99,1.4,100,99,1.4,100,99,1.4,100,2.1,0,1.4
Ronald Reagan School,n/a,3200 West 16th Street ,Yuma ,Yuma,85364-,n, ,67,99,0,99,93,4.5,99,93,0,93,100,0,100,100,0,100,100,0,100,97,0,97,1.5,1.5,0
Roosevelt Elementary School,n/a,828 S Valencia,Mesa,Maricopa,85202-,y,rn,66,97,3,100,94,1.5,100,94,1.5,100,98,1.5,100,98,1.5,100,98,1.5,100,100,0,100,1.5,4.5,0
Roskruge Bilingual Magnet School,n/a,501 E. 6th St.,Tucson,Pima,85705-,y,rn,161,99,.6,100,99,.6,100,98,1.2,100,99,.6,100,99,.6,100,99,.6,100,99,1.2,100,1.2,.6,.6
Round Valley Middle,n/a,P O Box 610,Springerville,Apache,85938-____,n, ,91,100,0,100,88,2.2,90,88,3.3,91,98,2.2,100,98,2.2,100,100,0,100,100,0,100,1.1,1.1,0
Royal Palm Middle School,n/a,8520 N 19th Ave,Phoenix,Maricopa,85021,n, ,233,100,0,100,97,.9,98,97,.9,98,100,0,100,100,0,100,100,0,100,100,0,100,.9,0,0
Rudy G Bologna,n/a,1625 East Frye Rd,Chandler,Maricopa,85225-,n, ,76,99,1.3,100,95,2.6,100,95,2.6,100,99,1.3,100,99,1.3,100,99,1.3,100,99,1.3,100,1.3,0,0
Ruth Fisher Elementary School,n/a,38201 W Indian School Rd,Tonopah,Maricopa,85354-,n, ,82,99,0,99,66,0,66,66,0,66,96,0,96,100,0,100,99,1.2,100,100,0,100,1.2,0,0
Ruth Powell School,n/a,714 11th Avenue,Safford,Graham,85546-,y,rn,85,99,0,99,41,4.7,46,41,4.7,46,96,2.4,99,96,1.2,98,100,0,100,100,0,100,3.5,0,0
Sabis International School,n/a,1903 East Roeser Road,Phoenix,Maricopa,85040-,y,rn,71,100,0,100,97,1.4,99,96,1.4,97,99,0,99,100,0,100,100,0,100,100,0,100,1.4,0,0
Sacaton Middle School,n/a,70 Skill Center Rd,Sacaton,Pinal,85147-,y,rn,59,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Sacred Heart Catholic School,n/a,207 W. Oak St.,Nogales,Santa Cruz,85621-,n, ,23,96,0,96,91,0,91,91,0,91,91,0,91,91,0,91,100,0,100,96,0,96,0,0,0
Sacred Heart Elementary School,n/a,131 N Summit Ave,Prescott,Yavapai,86301,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Saddleback Elementary School,n/a,18600 North Porter Rd.,Maricopa,Pinal,85138-,y,rn,77,96,3.9,100,92,3.9,100,92,3.9,100,96,3.9,100,96,3.9,100,97,2.6,100,99,1.3,100,6.5,0,1.3
Safford Elementary School,n/a,200 E 13th St,Tucson,Pima,85701,y,rn,144,99,1.4,100,98,1.4,100,98,1.4,100,97,1.4,99,99,1.4,100,99,1.4,100,99,1.4,100,1.4,0,0
Sage Academy Charter School,n/a,1055 E Hearn Rd,Phoenix,Maricopa,85022-____,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Saguaro Hills S.d.a. Christian School,n/a,4280 W. Irvington Rd,Tucson,Pima,85746-9529,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sahuarita Middle School,n/a,350 W  Sahuarita Rd,Sahuarita,Pima,85629-,n, ,244,98,1.2,99,98,1.2,100,98,1.2,100,98,1.2,99,98,1.2,99,98,1.2,99,98,1.2,99,1.6,0,1.2
Sahuaro Ranch Elementary School,n/a,10401 N 63rd Ave,Glendale,Maricopa,85302,y,rn,49,98,2,100,92,4.1,96,92,4.1,96,98,2,100,98,2,100,98,2,100,98,2,100,4.1,0,2
Sahuaro School,n/a,12835 N 33rd Ave,Phoenix,Maricopa,85029,n, ,83,99,0,99,98,0,98,96,0,96,100,0,100,100,0,100,98,0,98,100,0,100,1.2,0,0
Saint Anthony Catholic School,n/a,1400 E Owens,Show Low,Navajo,85901-,n, ,20,85,10,95,85,10,95,75,15,90,85,10,95,90,10,100,90,10,100,90,10,100,15,0,10
Saint John Xxiii Catholic School,n/a,16235 N. 60th Street,Scottsdale,Maricopa,85254-,y,rn,70,97,2.9,100,97,2.9,100,97,2.9,100,97,2.9,100,97,2.9,100,97,2.9,100,97,2.9,100,2.9,0,2.9
Saint Michaels Indian School ,n/a,P.o. Box 650,St. Michaels,Apache,86511-,n, ,41,100,0,100,80,0,100,76,0,76,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Saint Theresa Catholic School,n/a,5001 E Thomas Rd,Phoenix,Maricopa,85018,n, ,49,94,0,94,61,2,63,57,0,57,94,0,94,94,0,94,94,0,94,94,0,94,2,0,0
Salk Elementary School,n/a,7029 E Brown Road,Mesa,Maricopa,85207-3707,y,rn,90,98,2.2,100,97,2.2,100,97,2.2,100,98,2.2,100,98,2.2,100,97,3.3,100,98,2.2,100,5.6,0,2.2
Salome Elementary School,n/a,Saguaro And Main Sts,Salome,La Paz,85348,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Salt River Elementary School,n/a,"10,005 E Osborn Rd",Scottsdale,Maricopa,85256-,y,rn,45,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
San Carlos Elementary,n/a,San Carlos Ave And Yavapai St Ne,San Carlos,Gila,85550,y,rn,137,100,0,100,61,0,61,58,0,58,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
San Fernando Elementary School,n/a,1 Schoolhouse Dr,Sasabe,Pima,85633,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
San Francisco De Asis,n/a,320 N. Humphreys,Flagstaff,Coconino,86001-____,n, ,21,100,0,100,71,0,71,71,0,71,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
San Marcos Elementary,n/a,451 West Frye Road,Chandler,Maricopa,85225-,n, ,77,97,2.6,100,86,13,100,84,14.3,100,97,2.6,100,97,2.6,100,97,2.6,100,97,2.6,100,14.3,0,2.6
San Simon School,n/a,P.o. Box 38,San Simon,Cochise,85632,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
San Tan Charter School,n/a,3959 E. Elliot Rd.,Gilbert,Maricopa,85234-,n, ,45,87,6.7,93,64,13.3,82,62,13.3,80,91,6.7,98,91,6.7,98,89,6.7,96,93,6.7,100,13.3,0,6.7
San Tan Elementary,n/a,3443 E Calistoga Dr,Gilbert,Maricopa,85297,n, ,103,99,1,100,98,1,100,98,1,100,99,1,100,99,1,100,99,1,100,99,1,100,2.9,1,0
San Tan Heights Elementary,n/a,2500 W San Tan Heights Blvd,San Tan Valley,Pinal,85142-,y,rn,81,100,0,100,100,0,100,100,0,100,99,0,99,99,0,99,100,0,100,100,0,100,0,0,0
San Xavier Mission School,n/a,1980 W San Xavier Rd,Tucson,Pima,85746-,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sanborn Elementary,n/a,700 North Superstition Blvd.,Chandler,Maricopa,85224-,n, ,98,99,1,100,95,0,100,99,0,100,99,1,100,99,1,100,100,0,100,99,1,100,1,0,0
Sanders Middle School,n/a,Box 250,Sanders,Apache,86512-,y,rn,76,100,0,100,55,0,95,54,0,57,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Sandpiper Elementary School,n/a,6724 E. Hearn Road,Scottsdale,Maricopa,85254-,y,rn,58,95,5.2,100,93,5.2,100,93,5.2,100,95,5.2,100,95,5.2,100,95,5.2,100,95,5.2,100,5.2,0,5.2
Sandra Day O'connor Elementary School,n/a,4840 E Adobe,Mesa,Maricopa,85205-,y,rn,66,98,1.5,100,97,1.5,100,95,3,100,97,3,100,98,1.5,100,97,3,100,98,1.5,100,4.5,1.5,1.5
Santa Clara Elementary,n/a,6910 S Santa Clara Ave,Tucson,Pima,85756-,y,rn,95,99,1.1,100,95,1.1,96,95,1.1,96,99,1.1,100,99,1.1,100,99,1.1,100,99,1.1,100,0,1.1,1.1
Santa Cruz Catholic School,n/a,29 W. 22nd St,Tucson,Pima,85713-,y,rn,30,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Santa Cruz Elementary,n/a,19845 N Costa Del Sol,Maricopa,Pinal,85239,n, ,59,95,3.4,98,90,6.8,100,90,5.1,100,93,5.1,98,95,5.1,100,97,3.4,100,95,5.1,100,8.5,1.7,3.4
Santa Fe Elementary School,n/a,9880 N 77th Ave,Peoria,Maricopa,85345,y,lpn,83,100,0,100,96,3.6,100,96,3.6,100,99,1.2,100,100,0,100,100,0,100,98,2.4,100,4.8,0,0
Santa Maria Middle School ,n/a,7250 W. Lower Buckeye Rd,Phoenix,Maricopa,85043-,n, ,240,100,.4,100,98,.8,100,98,.8,100,99,.8,100,99,.8,100,100,.4,100,100,.4,100,.8,.4,0
Santa Rosa Elementary School,n/a,21400 N Santa Rosa Dr,Maricopa,Pinal,85239,y,rn,40,95,5,100,88,5,100,88,5,100,98,2.5,100,98,2.5,100,98,2.5,100,98,2.5,100,5,0,2.5
Santan Elementary,n/a,1550 East Chandler Heights Road,Chandler,Maricopa,85248,n, ,166,97,3,100,96,4.2,100,96,4.2,100,96,3.6,100,97,3,100,100,0,100,95,4.8,100,4.2,.6,0
Satori Charter School,n/a,3727 N 1st Ave,Tucson,Pima,85719,n, ,24,79,20.8,100,71,25,100,63,33.3,100,75,25,100,83,16.7,100,79,20.8,100,88,12.5,100,25,12.5,12.5
Scottsdale Christian Academy,n/a,14400 N. Tatum Blvd,Phoenix,Maricopa,85032-,y,rn,62,97,3.2,100,90,9.7,100,90,9.7,100,97,3.2,100,95,4.8,100,97,3.2,100,95,4.8,100,16.1,0,3.2
Scottsdale Preperatory Academy,n/a,16537 N 92nd St,Scottsdale,Maricopa,85260-,n, ,143,97,1.4,99,87,7,94,85,5.6,91,97,2.1,99,97,2.1,99,94,2.1,96,97,2.8,99,2.1,.7,2.8
Second Mesa Day School,n/a,P.o. Box 98,Second Mesa,Navajo,86043-98,n, ,39,100,0,100,77,0,100,77,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Secrist Middle School,n/a,3400 S Houghton Rd,Tucson,Pima,85730,n, ,159,98,.6,99,97,2.5,100,96,2.5,100,98,.6,99,99,1.3,100,99,.6,99,99,1.3,100,3.1,.6,.6
Sedona Charter School ,n/a,165 Kachina Drive,Sedona,Yavapai,86336-____,n, ,21,52,42.9,95,57,38.1,95,48,47.6,95,52,42.9,95,57,38.1,95,62,38.1,100,62,38.1,100,47.6,0,0
Self Development Academy,n/a,1709 North Greenfield ,Mesa,Maricopa,85205-,n, ,34,97,2.9,100,82,5.9,100,82,5.9,100,97,2.9,100,97,2.9,100,97,2.9,100,97,2.9,100,5.9,0,0
Self Development Academy-phoenix,n/a,1515 East Indian School Road,Phoenix,Maricopa,85014-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Seligman Elementary School,n/a,500 N Main St,Seligman,Yavapai,86337,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sentinel Elementary District 71,n/a,53802 W. Hwy 80,Dateland,Maricopa,85333-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sequoia Charter Elementary School,n/a,1460 S. Horne Street,Mesa,Maricopa,85204-,n, ,61,98,0,98,98,0,98,98,0,98,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Sequoia Choice Az Distance Learning,n/a,323 N. Gilbert Rd. Ste. 104,Mesa,Maricopa,85225-,n, ,22,77,22.7,100,55,45.5,100,55,45.5,100,77,22.7,100,77,22.7,100,77,22.7,100,77,22.7,100,45.5,0,0
Sequoia Lehi Charter School,n/a,2331 N Horne,Mesa,Maricopa,85203,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sequoia Pathway Academy  ,n/a,19265 N Porter Rd,Maricopa,Pinal,85138-,n, ,84,99,1.2,100,86,6,100,86,6,100,99,1.2,100,96,3.6,100,99,1.2,100,96,3.6,100,7.1,0,0
Sequoia Village School ,n/a,982 Full House Ln,Show Low,Navajo,85901-,n, ,25,92,8,100,60,24,100,72,28,100,88,12,100,88,12,100,88,12,100,92,8,100,28,0,8
Settlers Point Elementary,n/a,423 E Settlers Point,Gilbert,Maricopa,85296,n, ,67,99,1.5,100,97,1.5,100,97,1.5,100,99,1.5,100,99,1.5,100,99,1.5,100,97,3,100,3,0,1.5
Sevilla West School,n/a,3851 W Missouri Ave,Phoenix,Maricopa,85019,n, ,273,98,0,98,98,.4,99,98,.7,99,99,0,99,99,0,99,99,0,99,100,0,100,.7,0,0
Sharp,n/a,"7302 E. Adobe St,",Mesa,Maricopa,85207-,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Shaw Butte Elementary School,n/a,12202 N. 21st Ave,Phoenix,Maricopa,85029-,n, ,82,100,0,100,99,0,99,98,2.4,100,100,0,100,100,0,100,100,0,100,100,0,100,2.4,0,0
Sheely Farms Elementary School,n/a,9450 W Encanto Blvd,Phoenix,Maricopa,85037,y,rn,105,99,1,100,97,1.9,100,97,1.9,100,97,1,98,97,1,98,97,1,98,99,1,100,1.9,0,1
Shepherd Of The Desert School,n/a,9590 E Shea Blvd,Scottsdale,Maricopa,85260,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Show Low Jr. High,n/a,500 W. Old Linded Road,Show Low ,Navajo,85901-,n, ,170,95,5.3,100,76,22.9,100,76,24.1,100,94,6.5,100,94,6.5,100,95,4.7,100,95,5.3,100,24.1,0,4.1
Shumway Elementary,n/a,1325 N. Shumway Ave.,Chandler,Maricopa,85225-,n, ,58,97,3.4,100,93,3.4,100,93,3.4,97,97,3.4,100,95,3.4,98,95,3.4,98,95,3.4,98,3.4,0,0
Sierra Middle School,n/a,5801 S Del Moral,Tucson,Pima,85706,y,rn,114,100,0,100,100,0,100,99,0,99,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Sierra Verde Elementary,n/a,7241 W Rose Garden Ln,Glendale,Maricopa,85308,y,rn,116,98,1.7,100,86,6,100,87,5.2,100,99,.9,100,99,.9,100,99,.9,100,97,2.6,100,6,.9,2.6
Silvestre S Herrera School,n/a,1350 S 11th St,Phoenix,Maricopa,85034,y,rn,72,100,0,100,94,0,96,94,0,96,99,0,99,100,0,100,100,0,100,100,0,100,0,0,0
Sinagua Middle School,n/a,3950 East Butler Ave,Flagstaff,Coconino,86004-,y,rn,339,98,1.8,100,95,2.4,100,95,2.4,100,96,3.5,100,98,2.1,100,98,2.4,100,100,0,100,3.5,0,0
Sirrine Elementary School,n/a,591 W Mesquite St,Chandler,Maricopa,85225,y,rn,62,98,1.6,100,97,1.6,100,97,1.6,100,98,1.6,100,98,1.6,100,98,1.6,100,100,0,100,1.6,1.6,0
Skull Valley Elementary,n/a,Po Box 127,Skull Valley,Yavapai,86338-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sky View Elementary School,n/a,8624 W Sweetwater,Peoria,Maricopa,85381,y,lpn,58,100,0,100,95,3.4,98,93,5.2,98,100,0,100,100,0,100,100,0,100,100,0,100,1.7,3.4,0
Skyline District 5,n/a,Casa Blanca And Preschool Rd,Bapchule,Pinal,85221-,y,rn,33,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Skyline Ranch,n/a,1084 W San Tan Hills Dr,San Tan Valley,Pinal,85143-,n, ,96,94,3.1,97,69,3.1,76,67,0,70,95,3.1,98,95,3.1,98,95,3.1,98,96,3.1,99,2.1,1,0
Skyview School,n/a,125 S Rush St,Prescott,Yavapai,86303,n, ,22,82,18.2,100,68,27.3,100,68,27.3,100,77,22.7,100,77,22.7,100,82,18.2,100,73,22.7,95,27.3,0,18.2
Smoketree Elementary School,n/a,2395 Smoketree Ave,Lake Havasu City,Mohave,86403,y,rn,81,100,0,100,93,4.9,100,93,4.9,100,100,0,100,99,1.2,100,100,0,100,100,0,100,4.9,0,0
Snowflake Intermediate,n/a,682 School Bus Lane,Snowflake,Navajo,85939-682,y,rn,102,91,8.8,100,91,8.8,100,91,8.8,100,91,8.8,100,91,8.8,100,91,8.8,100,91,8.8,100,8.8,0,2.9
Solano,n/a,1526 W. Missouri Ave,Phoenix,Maricopa,85015-2616,n, ,71,96,0,96,97,1.4,99,0,1.4,99,96,0,96,97,0,97,97,0,97,99,1.4,100,1.4,0,0
Solomon Elementary School,n/a,2250 S Stevens Ave,Solomon,Graham,85551,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Somerton Middle School,n/a,1101 N Somerton Ave,Somerton,Yuma,85350,y,rn,323,100,0,100,99,0,100,99,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Sonoma Ranch Elementary School,n/a,601 N Biscayne Dr,Gilbert,Maricopa,85234,y,rn,67,99,1.5,100,94,3,99,97,1.5,100,99,1.5,100,99,1.5,100,97,3,100,96,4.5,100,9,0,1.5
Sonoran Foothills Elemenary School,n/a,32150 N North Foothills Dr,Phoenix,Maricopa,85085-,y,rn,82,95,4.9,100,79,6.1,88,78,6.1,87,95,4.9,100,94,6.1,100,94,6.1,100,98,2.4,100,6.1,0,2.4
Sonoran Heights Elementary,n/a,11405 N Greer Ranch Pkwy,Surprise,Maricopa,85379,y,lpn,89,100,0,100,96,1.1,97,96,1.1,97,100,0,100,100,0,100,100,0,100,100,0,100,1.1,0,0
Sonoran Science Academy,n/a,2535 W Sunset Rd,Tucson,Pima,85741,n, ,75,97,1.3,99,87,2.7,92,85,5.3,93,93,1.3,95,95,1.3,96,92,1.3,93,95,1.3,96,1.3,2.7,1.3
Sonoran Science Academy - Broadway,n/a,6880 E Broadway Blvd,Tucson,Pima,85710,n, ,27,89,11.1,100,81,11.1,93,78,11.1,93,89,11.1,100,89,11.1,100,89,11.1,100,89,11.1,100,11.1,0,11.1
Sonoran Science Academy - Davis Monthan,n/a,"5741 E Ironwood St, Blding 6",Tucson,Pima,85708,n, ,45,100,0,100,93,4.4,100,93,4.4,100,100,0,100,100,0,100,100,0,100,100,0,100,4.4,0,0
Sonoran Science Academy - Peoria,n/a,17667 N 91st Ave,Peoria,Maricopa,85383,n, ,29,100,0,100,97,0,100,97,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Sonoran Science Academy - Phoenix,n/a,4837 E Mcdowell Rd,Phoenix,Maricopa,85008,n, ,21,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Sonoran Sky Elementary School,n/a,10150 W Missouri,Glendale,Maricopa,85307,n, ,71,100,0,100,96,2.8,100,97,2.8,100,100,0,100,100,0,100,100,0,100,100,0,100,2.8,0,0
Sonoran Sky Elementary School,n/a,12990 N 75th St,Scottsdale,Maricopa,85260,y,rn,107,97,2.8,100,97,0,97,97,0,97,97,0,97,97,0,97,97,0,97,88,2.8,91,2.8,0,2.8
Sousa Elementary ,n/a,616 N Mountain Rd,Mesa,Maricopa,85207-,y,rn,85,94,5.9,100,91,0,94,91,9.4,100,94,5.9,100,95,3.5,99,94,4.7,99,100,0,100,5.9,7.1,0
South Valley Prep And Arts School,n/a,7450 S 40th St,Phoenix,Maricopa,85042,n, ,56,96,0,96,9,0,13,9,0,13,98,0,98,93,0,93,95,0,95,100,0,100,0,0,0
Southgate Academy,n/a,850 W Valencia Rd,Tucson,Pima,85713-,n, ,74,100,0,100,95,5.4,100,95,5.4,100,100,0,100,100,0,100,100,0,100,100,0,100,5.4,0,0
Southside Community School K & 6,n/a,2701 S Campbell,Tucson ,Pima,85713-,n, ,22,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Southwest Elementary School,n/a,1111 W Dobbins,Phoenix,Maricopa,85041,y,lpn,59,98,0,98,100,0,100,100,0,100,100,0,100,98,0,98,100,0,100,100,0,100,0,0,0
Southwestern Christian School,n/a,3261 S. Avenue 6 E,Yuma,Yuma,85364-,n, ,21,95,4.8,100,95,4.8,100,10,4.8,100,95,4.8,100,81,4.8,86,95,4.8,100,95,4.8,100,4.8,0,0
Spectrum Elementary,n/a,2846 South Spectrum Way,Gilbert,Maricopa,85295-,y,rn,88,97,3.4,100,97,3.4,100,97,3.4,100,97,3.4,100,97,3.4,100,95,4.5,100,97,3.4,100,3.4,0,2.3
Ssimon And Jude School,n/a,6351 N 27th Ave,Phoenix,Maricopa,85017-,y,rn,64,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
St Ambrose Elementary And Junior High ,n/a,300 S Tucson Blvd ,Tucson,Pima,85716-,n, ,31,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
St Anthony Of Padua Catholic School,n/a,501 E 2nd St,Casa Grande,Pinal,85122-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
St Catherine Of Siena,n/a,6413 S. Central Ave.,Phoenix,Maricopa,85042-,n, ,30,100,0,100,97,3.3,100,100,0,100,97,0,97,97,0,97,100,0,100,100,0,100,3.3,0,0
St Elizabeth Ann Seton School,n/a,8650 N Shannon Rd,Tucson,Pima,85742-,n, ,44,95,4.5,100,95,4.5,100,91,9.1,100,95,4.5,100,95,4.5,100,93,6.8,100,95,4.5,100,6.8,2.3,4.5
St Francis Xavier School,n/a,4715 N Central Avenue,Phoenix,Maricopa,85012-,y,rn,75,97,2.7,100,97,2.7,100,97,2.7,100,97,2.7,100,97,2.7,100,97,2.7,100,97,2.7,100,2.7,1.3,2.7
St John Bosco Catholic School,n/a,16035 S. 48th Street,Phoenix,Maricopa,85048-____,y,rn,38,100,0,100,97,2.6,100,97,2.6,100,100,0,100,100,0,100,100,0,100,100,0,100,2.6,0,0
St Louis The King Roman Catholic School,n/a,4331 W Maryland Ave,Glendale,Maricopa,85301-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
St. Agnes Catholic School,n/a,2311 E. Palm Ln,Phoenix,Maricopa,85006-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
St. Cyril Of Alexandria,n/a,4725 E. Pima Street,Tucson,Pima,85712-,n, ,38,100,0,100,97,2.6,100,92,7.9,100,100,0,100,100,0,100,100,0,100,100,0,100,0,7.9,0
St. David Elementary School,n/a,P.o. Box 70,St. David,Cochise,85630-____,y,rn,29,100,0,100,97,3.4,100,90,3.4,93,100,0,100,100,0,100,100,0,100,100,0,100,3.4,0,0
"St. Francis Of Assisi Of Yuma, Arizona",n/a,700 W 18th St ,Yuma,Yuma,85364-,n, ,29,100,0,100,97,0,97,97,0,97,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
St. Gregory Catholic School,n/a,3440 N. 18th Ave.,Phoenix,Maricopa,85015-____,n, ,28,100,0,100,50,0,50,11,0,11,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
St. Jerome Catholic School,n/a,10815 N. 35th Ave.,Phoenix,Maricopa,85029-,y,rn,26,100,0,100,92,3.8,100,92,3.8,100,100,0,100,100,0,100,100,0,100,100,0,100,3.8,0,0
St. John The Evangelist Catholic Elementary School,n/a,600 W. Ajo Way,Tucson,Pima,85713-,y,rn,31,100,0,100,87,6.5,97,84,6.5,94,100,0,100,97,0,97,97,0,97,97,3.2,100,6.5,0,3.2
St. John Vianney Catholic School,n/a,509 La Pasada Blvd,Goodyear ,Maricopa,85338-,n, ,25,96,0,96,96,0,100,96,0,100,96,4,100,96,4,100,96,0,96,100,0,100,4,8,0
St. Johns Middle School,n/a,Po Box 3060,Saint Johns,Apache,85936-3060,n, ,51,96,3.9,100,63,2,67,63,2,65,94,2,96,96,3.9,100,92,3.9,96,98,2,100,7.8,0,0
St. Joseph Catholic School,n/a,215 S. Craycroft Rd..,Tucson,Pima,85711-,n, ,22,100,0,100,95,4.5,100,95,4.5,100,100,0,100,100,0,100,100,0,100,100,0,100,0,9.1,0
St. Mary Basha Catholic School,n/a,200 W. Galveston Street,Chandler,Maricopa,85222-,y,rn,50,100,0,100,74,4,80,72,4,78,98,2,100,96,2,98,100,0,100,100,0,100,4,0,0
St. Matthew Catholic School,n/a,320 N 20th Dr.,Phoenix,Maricopa,85009-____,n, ,25,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
St. Michael's Parish Day School,n/a,602 N. Wilmot,Tucson,Pima,85711-,y,rn,41,98,2.4,100,90,7.3,100,93,7.3,100,98,2.4,100,98,2.4,100,98,2.4,100,98,2.4,100,9.8,0,2.4
